1	0.25817736
1	0.55247702
1	0.70091194
1	0.78965390
1	1.00998048
1	1.52414968
3	1.52415254
1	1.59291416
1	1.73117198
1	2.04376546
1	2.22074468
1	2.27975952
1	2.30935220
1	2.68779696
1	2.69482522
1	2.70687108
3	2.70687328
1	2.76569590
1	2.86368222
1	2.97588052
1	3.26638472
1	3.28278432
1	3.41658856
1	3.54253780
1	3.64954986
1	3.80497920
1	4.08864968
1	4.20423550
1	4.24198748
1	4.70069444
1	4.86864804
1	5.04921384
1	5.27536668
1	5.87497896
1	6.00654648
1	6.06076680
1	6.22279262
1	6.25630120
1	6.30381986
1	6.33723352
3	6.33723566
1	6.39188146
1	6.77145628
1	6.95239754
1	7.00447168
1	7.32582750
1	7.67671438
1	8.06156266
1	8.06965286
1	8.32706416
1	8.61236534
1	8.66061046
1	8.81310436
1	8.94769692
3	8.94769754
1	9.00122782
1	9.12714380
1	9.12985190
1	9.57656938
1	9.59447660
1	9.67938982
1	10.44006908
1	10.49246112
1	10.49493874
1	10.57066128
1	10.83449308
1	10.96150022
1	11.22834094
1	11.25008420
1	11.91758526
1	12.03846906
1	12.08281978
1	12.14708274
1	12.17976860
1	12.64774534
1	12.95173636
1	13.07479256
1	13.46149534
1	13.72309110
3	13.72309192
1	13.75318594
1	14.30425146
3	14.30425480
1	14.51699558
1	14.62199040
1	14.62620898
1	14.90930008
1	15.61976932
1	15.88001590
1	16.01918988
1	16.39184330
1	16.50987646
1	16.66424414
1	17.25356558
1	17.32055538
1	17.88736964
1	17.97806136
1	18.20009256
1	18.60131768
1	18.64743772
1	18.64936386
1	18.72066948
1	18.98378206
1	19.47399872
1	19.55331362
1	20.22640738
1	20.28881412
1	20.30455852
1	20.44683208
1	20.63824302
1	20.76905184
1	21.15634052
1	21.25190068
1	21.38107300
1	21.46363172
1	21.55398230
1	21.74015880
1	21.85103634
3	21.85103840
1	21.85557440
1	22.06685648
1	22.43091010
1	22.77347540
1	22.87516402
1	22.93234980
1	22.93523534
1	22.98954324
1	23.10199620
1	23.14581472
3	23.14581914
1	23.63306326
1	23.76207818
1	23.89628930
1	24.64651816
1	24.66487802
1	25.14170672
1	25.42058090
1	25.42766882
1	25.64984370
1	25.80495160
1	25.80739776
1	25.86174794
1	26.07023704
1	26.12336616
1	26.73138504
1	26.97543922
1	27.12529178
1	27.35734498
1	27.61656282
1	27.64775720
1	27.85569700
1	27.90506116
1	28.06411030
1	28.18566008
1	28.31298996
1	28.90524820
1	29.43816892
1	29.51109804
1	29.65107208
1	30.01670158
1	30.03250648
1	30.24771272
1	30.83465884
1	30.94115814
1	30.98997032
1	31.05944326
1	31.29121268
1	31.70185746
1	32.21554300
1	32.27303320
1	32.84904286
1	33.15227338
1	33.23765936
1	33.35730436
1	34.33444360
1	34.47894474
1	34.61180892
1	35.12452702
1	35.31625164
1	35.46693070
1	35.51737062
1	35.57178866
1	35.68971378
3	35.68971590
1	35.72134710
1	35.85959682
1	35.89562800
1	36.05089156
1	36.06683630
1	36.08115716
1	36.14714564
1	36.40331308
1	36.67289726
1	36.68760192
1	36.76026612
1	36.88656854
1	37.14432436
1	37.19384820
1	37.78316744
1	37.96164496
1	38.15782292
3	38.15782638
1	38.28081552
1	38.60010120
1	38.79739232
1	38.99882520
1	39.29702084
3	39.29702160
1	39.39380102
1	39.91756512
1	40.40820432
1	40.43780278
1	40.45615420
1	40.67935622
1	40.75504872
1	40.85010486
1	40.85385570
1	41.01670042
1	41.06358892
1	41.08239470
3	41.08239508
1	41.12127542
1	41.15962584
1	41.44172458
1	41.44833690
1	41.66273642
1	41.94612388
1	42.15897094
1	42.29477078
1	42.37018416
1	42.54833026
1	42.57740740
3	42.57740798
1	42.67090826
1	43.16526940
1	43.63439820
1	43.89113062
1	43.92414508
1	44.03119458
1	44.05951738
1	44.81542028
1	44.83376752
3	44.83376830
1	44.97613786
1	45.03220778
1	45.34644550
1	45.41532180
1	45.46061558
1	45.64591122
1	45.79433502
1	45.84001012
1	46.19472764
1	46.26412950
1	46.46576726
1	47.07300880
1	47.11814894
1	47.43706220
3	47.43706298
1	47.56763900
1	48.14283692
1	48.21434892
1	48.30633050
1	48.89317760
1	49.21138960
3	49.21139350
1	49.27405344
1	49.50692220
1	49.55734956
1	50.00276384
1	50.23720130
1	50.35335416
1	50.42870642
1	50.55331156
1	50.66368616
1	50.71972432
1	50.78504900
1	50.89193192
1	50.98239048
3	50.98239098
1	50.99080250
1	51.35318938
1	51.47657298
1	51.48027916
1	51.66504818
1	52.04895232
1	52.10287800
1	52.16500122
1	52.32584480
1	52.54263476
1	52.91710478
1	52.97613718
1	53.19370244
3	53.19370406
1	53.70811916
1	53.94557092
1	53.95880078
1	54.33385562
1	54.68982830
1	54.79794088
1	54.88332864
1	55.12628234
1	55.18328404
1	55.20953006
1	55.21616928
1	55.25702844
1	55.42766004
1	55.45763210
1	55.46358120
1	55.51696326
1	55.86262742
1	56.10659720
1	56.31241992
1	56.53393128
1	56.66166590
1	56.76303108
1	56.85449976
1	57.11796800
1	57.16455234
1	57.22278918
1	57.28835152
3	57.28835274
1	57.49578562
1	57.60743442
1	57.82928026
1	58.01442804
1	58.05288966
1	58.07955296
3	58.07955566
1	58.53899206
3	58.53899334
1	58.59356112
1	58.59851264
1	58.86043698
1	58.90648686
