1.000000000000000000e+00 2.181349800000000061e-01
1.000000000000000000e+00 4.720791400000000082e-01
1.000000000000000000e+00 4.921300399999999908e-01
1.000000000000000000e+00 5.297744399999999576e-01
1.000000000000000000e+00 6.114005799999999713e-01
1.000000000000000000e+00 8.858458399999999955e-01
1.000000000000000000e+00 9.813722999999999752e-01
1.000000000000000000e+00 1.011434979999999983e+00
1.000000000000000000e+00 1.110011159999999997e+00
1.000000000000000000e+00 1.147497860000000092e+00
1.000000000000000000e+00 1.264327179999999995e+00
1.000000000000000000e+00 1.493164240000000031e+00
1.000000000000000000e+00 1.499319520000000017e+00
1.000000000000000000e+00 1.703814640000000047e+00
3.000000000000000000e+00 1.703828520000000069e+00
1.000000000000000000e+00 1.821225340000000026e+00
1.000000000000000000e+00 1.945634040000000065e+00
1.000000000000000000e+00 2.169383240000000157e+00
1.000000000000000000e+00 2.305356719999999804e+00
1.000000000000000000e+00 2.820766920000000066e+00
1.000000000000000000e+00 3.021832920000000033e+00
1.000000000000000000e+00 3.042031440000000142e+00
1.000000000000000000e+00 3.151743960000000122e+00
1.000000000000000000e+00 3.194668039999999820e+00
1.000000000000000000e+00 3.206933180000000050e+00
1.000000000000000000e+00 3.346658639999999796e+00
1.000000000000000000e+00 3.372319919999999804e+00
1.000000000000000000e+00 3.625323439999999842e+00
1.000000000000000000e+00 3.998993260000000216e+00
1.000000000000000000e+00 4.065265779999999829e+00
1.000000000000000000e+00 4.153880599999999923e+00
3.000000000000000000e+00 4.153880680000000325e+00
3.000000000000000000e+00 4.153881759999999979e+00
1.000000000000000000e+00 4.446361259999999760e+00
1.000000000000000000e+00 4.469063819999999687e+00
1.000000000000000000e+00 4.705872079999999791e+00
1.000000000000000000e+00 5.131653960000000403e+00
1.000000000000000000e+00 5.497378440000000310e+00
1.000000000000000000e+00 5.619522319999999738e+00
1.000000000000000000e+00 5.930572540000000004e+00
1.000000000000000000e+00 6.090018760000000420e+00
1.000000000000000000e+00 6.385651619999999973e+00
1.000000000000000000e+00 6.392526619999999937e+00
1.000000000000000000e+00 6.551402699999999690e+00
1.000000000000000000e+00 6.781135599999999819e+00
1.000000000000000000e+00 6.816455419999999599e+00
1.000000000000000000e+00 6.912928420000000074e+00
1.000000000000000000e+00 6.965166380000000323e+00
1.000000000000000000e+00 7.043758999999999659e+00
1.000000000000000000e+00 7.072882120000000050e+00
1.000000000000000000e+00 7.174252140000000111e+00
1.000000000000000000e+00 7.207163259999999738e+00
1.000000000000000000e+00 7.473744380000000298e+00
1.000000000000000000e+00 7.660644900000000312e+00
1.000000000000000000e+00 7.884755039999999937e+00
1.000000000000000000e+00 7.892116159999999603e+00
1.000000000000000000e+00 7.903654079999999915e+00
1.000000000000000000e+00 7.931309760000000431e+00
1.000000000000000000e+00 8.073076540000000634e+00
3.000000000000000000e+00 8.073080300000000875e+00
1.000000000000000000e+00 8.343053960000000657e+00
1.000000000000000000e+00 8.390599720000000872e+00
1.000000000000000000e+00 8.465034700000000356e+00
1.000000000000000000e+00 8.476613580000000425e+00
