1.000000000000000000e+00 1.039503999999999984e-01
1.000000000000000000e+00 2.552303200000000105e-01
1.000000000000000000e+00 4.944670999999999927e-01
1.000000000000000000e+00 5.218439799999999851e-01
1.000000000000000000e+00 5.271356200000000269e-01
1.000000000000000000e+00 1.069725540000000086e+00
1.000000000000000000e+00 1.260570079999999926e+00
1.000000000000000000e+00 1.509733420000000104e+00
1.000000000000000000e+00 1.723737840000000077e+00
1.000000000000000000e+00 1.746642019999999906e+00
1.000000000000000000e+00 1.873642999999999947e+00
1.000000000000000000e+00 2.004079379999999855e+00
1.000000000000000000e+00 2.273529799999999934e+00
1.000000000000000000e+00 2.448524359999999955e+00
1.000000000000000000e+00 2.493216859999999979e+00
1.000000000000000000e+00 3.214178580000000007e+00
1.000000000000000000e+00 3.216633999999999993e+00
1.000000000000000000e+00 3.430121460000000067e+00
1.000000000000000000e+00 3.942962940000000138e+00
1.000000000000000000e+00 4.010338100000000239e+00
1.000000000000000000e+00 4.152797900000000375e+00
1.000000000000000000e+00 4.440217819999999982e+00
1.000000000000000000e+00 4.511315859999999844e+00
1.000000000000000000e+00 4.963023559999999890e+00
1.000000000000000000e+00 5.032077880000000114e+00
1.000000000000000000e+00 5.187890239999999764e+00
1.000000000000000000e+00 5.296388320000000149e+00
1.000000000000000000e+00 5.461060599999999710e+00
1.000000000000000000e+00 5.732759439999999707e+00
1.000000000000000000e+00 5.970083980000000068e+00
1.000000000000000000e+00 6.035922880000000212e+00
1.000000000000000000e+00 6.600935220000000214e+00
1.000000000000000000e+00 7.100700920000000416e+00
1.000000000000000000e+00 7.322872020000000148e+00
1.000000000000000000e+00 7.344157039999999803e+00
2.000000000000000000e+00 7.759641000000000233e+00
2.000000000000000000e+00 7.759645579999999931e+00
1.000000000000000000e+00 7.788137159999999781e+00
1.000000000000000000e+00 7.914555299999999960e+00
1.000000000000000000e+00 8.340160859999999232e+00
1.000000000000000000e+00 8.594842440000000749e+00
2.000000000000000000e+00 8.594846699999999728e+00
1.000000000000000000e+00 8.694202719999999829e+00
1.000000000000000000e+00 9.080798079999999217e+00
2.000000000000000000e+00 9.080799320000000563e+00
1.000000000000000000e+00 9.487311979999999423e+00
1.000000000000000000e+00 9.768426579999999859e+00
2.000000000000000000e+00 9.768470199999999437e+00
1.000000000000000000e+00 9.793785780000000329e+00
1.000000000000000000e+00 1.014258182000000019e+01
1.000000000000000000e+00 1.070960900000000038e+01
1.000000000000000000e+00 1.152510557999999996e+01
1.000000000000000000e+00 1.173588436000000002e+01
1.000000000000000000e+00 1.176463460000000083e+01
1.000000000000000000e+00 1.216488994000000012e+01
1.000000000000000000e+00 1.246649833999999935e+01
1.000000000000000000e+00 1.257856669999999966e+01
1.000000000000000000e+00 1.275940867999999995e+01
1.000000000000000000e+00 1.280474401999999934e+01
1.000000000000000000e+00 1.303881488000000033e+01
1.000000000000000000e+00 1.312913284000000047e+01
1.000000000000000000e+00 1.324296391999999933e+01
1.000000000000000000e+00 1.329473680000000080e+01
1.000000000000000000e+00 1.338649348000000039e+01
1.000000000000000000e+00 1.349499229999999983e+01
1.000000000000000000e+00 1.378675022000000006e+01
1.000000000000000000e+00 1.445922410000000013e+01
1.000000000000000000e+00 1.465869301999999941e+01
2.000000000000000000e+00 1.465869385999999963e+01
1.000000000000000000e+00 1.472237510000000071e+01
2.000000000000000000e+00 1.472237973999999916e+01
1.000000000000000000e+00 1.479681335999999980e+01
1.000000000000000000e+00 1.503709021999999962e+01
1.000000000000000000e+00 1.505773517999999989e+01
1.000000000000000000e+00 1.513223877999999978e+01
1.000000000000000000e+00 1.540970354000000064e+01
1.000000000000000000e+00 1.550161295999999922e+01
1.000000000000000000e+00 1.555031783999999995e+01
1.000000000000000000e+00 1.565895989999999927e+01
1.000000000000000000e+00 1.591260057999999944e+01
1.000000000000000000e+00 1.597732245999999989e+01
1.000000000000000000e+00 1.684719151999999909e+01
1.000000000000000000e+00 1.848215491999999927e+01
1.000000000000000000e+00 1.868832858000000030e+01
1.000000000000000000e+00 1.868856317999999916e+01
1.000000000000000000e+00 1.869388324000000168e+01
1.000000000000000000e+00 1.871584517999999875e+01
1.000000000000000000e+00 1.872665291999999937e+01
1.000000000000000000e+00 1.882010355999999973e+01
1.000000000000000000e+00 1.884606829999999889e+01
1.000000000000000000e+00 1.899973389999999895e+01
1.000000000000000000e+00 1.941530755999999869e+01
1.000000000000000000e+00 1.955394220000000161e+01
1.000000000000000000e+00 1.972061446000000018e+01
1.000000000000000000e+00 2.006104402000000064e+01
1.000000000000000000e+00 2.056024161999999933e+01
1.000000000000000000e+00 2.109457825999999869e+01
1.000000000000000000e+00 2.113980949999999837e+01
1.000000000000000000e+00 2.135403429999999858e+01
1.000000000000000000e+00 2.172212955999999906e+01
2.000000000000000000e+00 2.172213883999999950e+01
2.000000000000000000e+00 2.172214048000000020e+01
1.000000000000000000e+00 2.179406931999999841e+01
1.000000000000000000e+00 2.203555920000000157e+01
1.000000000000000000e+00 2.208380864000000088e+01
1.000000000000000000e+00 2.277618543999999901e+01
1.000000000000000000e+00 2.293666501999999952e+01
1.000000000000000000e+00 2.304060498000000123e+01
1.000000000000000000e+00 2.328008761999999976e+01
1.000000000000000000e+00 2.336684677999999948e+01
1.000000000000000000e+00 2.376704030000000145e+01
2.000000000000000000e+00 2.376704372000000021e+01
1.000000000000000000e+00 2.396280473999999927e+01
1.000000000000000000e+00 2.411338766000000078e+01
1.000000000000000000e+00 2.429493585999999894e+01
1.000000000000000000e+00 2.447370435999999927e+01
1.000000000000000000e+00 2.466192039999999963e+01
1.000000000000000000e+00 2.549043225999999862e+01
1.000000000000000000e+00 2.599373452000000029e+01
1.000000000000000000e+00 2.622025722000000059e+01
1.000000000000000000e+00 2.639985131999999979e+01
1.000000000000000000e+00 2.649582219999999921e+01
1.000000000000000000e+00 2.659621186000000037e+01
1.000000000000000000e+00 2.675989235999999849e+01
1.000000000000000000e+00 2.724598811999999981e+01
1.000000000000000000e+00 2.730038950000000142e+01
1.000000000000000000e+00 2.734118593999999902e+01
1.000000000000000000e+00 2.738530820000000077e+01
1.000000000000000000e+00 2.747927317999999985e+01
1.000000000000000000e+00 2.752778955999999866e+01
1.000000000000000000e+00 2.790485311999999851e+01
1.000000000000000000e+00 2.819133061999999867e+01
1.000000000000000000e+00 2.820881895999999855e+01
1.000000000000000000e+00 2.858335415999999896e+01
1.000000000000000000e+00 2.867207369999999855e+01
1.000000000000000000e+00 2.913442522000000068e+01
1.000000000000000000e+00 2.950105265999999915e+01
1.000000000000000000e+00 2.953782727999999835e+01
1.000000000000000000e+00 2.957570293999999933e+01
1.000000000000000000e+00 2.963722646000000083e+01
1.000000000000000000e+00 3.015421097999999844e+01
1.000000000000000000e+00 3.046519375999999824e+01
1.000000000000000000e+00 3.126443401999999949e+01
1.000000000000000000e+00 3.154339033999999842e+01
1.000000000000000000e+00 3.160709441999999925e+01
1.000000000000000000e+00 3.160726419999999948e+01
1.000000000000000000e+00 3.166065735999999831e+01
1.000000000000000000e+00 3.184418128000000081e+01
1.000000000000000000e+00 3.197273005999999995e+01
1.000000000000000000e+00 3.220607345999999893e+01
1.000000000000000000e+00 3.242480069999999870e+01
1.000000000000000000e+00 3.249129904000000124e+01
1.000000000000000000e+00 3.348301888000000304e+01
1.000000000000000000e+00 3.381551546000000030e+01
1.000000000000000000e+00 3.421529454000000214e+01
1.000000000000000000e+00 3.424720571999999663e+01
1.000000000000000000e+00 3.431846603999999701e+01
1.000000000000000000e+00 3.431851261999999991e+01
2.000000000000000000e+00 3.431851264000000157e+01
1.000000000000000000e+00 3.464679687999999658e+01
1.000000000000000000e+00 3.470692334000000301e+01
1.000000000000000000e+00 3.496667871999999733e+01
1.000000000000000000e+00 3.537031864000000070e+01
1.000000000000000000e+00 3.543014821999999953e+01
1.000000000000000000e+00 3.544088873999999834e+01
1.000000000000000000e+00 3.573255352000000329e+01
2.000000000000000000e+00 3.582371590000000339e+01
1.000000000000000000e+00 3.624050687999999809e+01
1.000000000000000000e+00 3.627149646000000160e+01
1.000000000000000000e+00 3.646810980000000058e+01
1.000000000000000000e+00 3.647853197999999963e+01
1.000000000000000000e+00 3.724408530000000184e+01
1.000000000000000000e+00 3.734397567999999978e+01
1.000000000000000000e+00 3.750811926000000085e+01
1.000000000000000000e+00 3.761251508000000143e+01
1.000000000000000000e+00 3.765182495999999901e+01
1.000000000000000000e+00 3.781868621999999647e+01
1.000000000000000000e+00 3.787013731999999777e+01
1.000000000000000000e+00 3.787929314000000147e+01
1.000000000000000000e+00 3.819615081999999973e+01
1.000000000000000000e+00 3.874684529999999683e+01
1.000000000000000000e+00 4.019939459999999798e+01
1.000000000000000000e+00 4.044016187999999801e+01
