1	0.06640690
1	0.12811298
1	0.23238048
1	1.90504892
1	2.14934174
1	2.22597224
1	2.44902276
1	2.53224730
1	2.97712094
1	3.14410416
1	3.28643258
1	4.19125668
1	4.45918202
1	5.10441116
1	5.42347528
1	5.63750850
1	5.71205134
1	5.88675786
1	5.96504568
1	6.52450338
1	6.93888442
1	7.28531654
1	7.29895828
1	7.31526754
1	7.46648308
1	7.56995554
1	7.76724254
1	7.82436442
1	9.13981934
1	9.66922032
1	10.10272930
1	10.96104318
1	11.36916938
1	11.40839930
1	11.46712462
1	12.17841102
1	12.57777032
1	12.84981460
1	12.97912346
1	13.14162662
1	13.19133590
1	13.22170810
1	13.57370834
1	14.18765682
1	14.44841680
1	14.47850354
1	14.98717840
1	15.01571036
1	15.48125012
1	15.51406956
1	15.55119038
1	15.67354634
1	16.06701902
1	16.10223622
1	17.52233450
1	17.80478866
1	17.95906948
1	17.97193234
1	18.41145194
1	19.43290766
1	19.64330638
1	19.88659104
1	20.23894114
1	20.36294786
1	20.37187694
1	21.03484016
1	21.04972910
1	21.20178238
1	21.61142964
1	21.87711980
1	21.94722280
1	22.03538270
1	22.04927336
1	22.18279622
1	22.51597328
1	22.78515270
1	22.98506800
1	23.50849310
1	23.88587874
1	23.93505794
1	23.95482262
1	24.12920826
1	24.18259648
1	25.13188938
1	25.36318814
1	25.52750604
1	25.59182554
1	25.87763848
1	25.97526254
1	26.33467948
1	26.40139696
1	26.66706218
1	26.96762914
1	27.00684974
1	27.70542548
1	28.22965174
1	28.95914144
1	29.19892812
1	29.76389018
1	29.89287694
1	29.91087864
1	29.97988350
1	30.14779878
1	30.33220810
1	30.75287190
1	30.81053164
1	30.94267588
1	31.54648344
1	32.07205056
1	32.69149140
1	33.19376378
1	33.44488264
1	33.56159562
1	33.69941188
1	33.84643040
1	33.84948858
1	33.88149406
1	34.94193072
1	34.97047302
1	35.24512576
1	35.25636626
1	35.80017658
1	36.23657454
1	36.41522398
1	36.68326676
1	37.00190788
1	37.08059220
1	37.63403274
1	37.76454978
1	37.82235000
1	37.93547080
1	37.99588870
1	39.16780330
1	39.21710898
1	39.22273036
1	39.73537250
1	40.45848454
1	40.54552936
1	40.88692528
1	41.45647094
1	41.50459600
1	41.58242560
1	41.72305472
1	41.74204644
1	41.97297448
1	42.64697548
1	42.97444270
1	43.05867352
1	43.10187348
1	43.33321766
1	43.64418020
1	43.94464362
1	43.96769126
1	44.18871900
1	44.35137970
1	44.45064018
1	44.54602560
1	44.62300860
1	44.66127710
1	44.86683266
1	45.04366990
1	46.30549360
1	46.34503604
1	46.39948498
1	46.53534504
1	46.63551932
1	46.89168614
1	47.20578038
1	48.11826556
1	48.24214366
1	48.59189080
1	48.89593526
1	48.99250320
1	49.44184662
1	49.49561324
1	49.71232258
1	49.94492240
1	50.00115358
1	50.99721404
1	51.13822832
1	51.16446238
1	51.18935810
1	51.19381884
1	51.21264886
1	51.29388366
1	51.90661996
1	51.95995216
1	52.11669734
1	52.44491482
1	52.83652814
1	53.16436046
1	53.83456098
1	53.92969952
1	54.60275816
1	54.87459436
1	55.45475868
1	55.80049438
1	55.92313570
1	56.21281532
1	56.22942646
1	56.49846698
1	56.89082216
1	56.99014956
1	57.05308986
1	57.18427896
1	57.35157676
1	57.68375090
1	57.89790174
1	58.26535146
1	58.31866846
1	58.33940816
1	58.35602246
1	58.44902862
1	58.49102344
1	58.63273992
1	58.86102550
1	59.07117668
1	59.15255146
1	59.34222844
1	59.35644574
1	59.77782504
1	59.87229048
1	60.19331110
1	60.23763412
1	60.42148986
1	60.51298756
1	60.73036642
1	60.75578190
1	61.35520452
1	61.72138108
1	62.16808510
1	62.34470294
1	62.45119048
1	63.05646014
1	63.07604410
1	63.39826470
1	64.15007020
1	65.16908016
1	65.29648758
1	65.62586460
1	66.22153360
1	66.28250294
1	66.29929736
1	66.58771212
1	66.65409694
1	66.87367738
1	67.09813058
1	68.88290034
1	69.14270694
1	69.16053234
1	69.41417856
1	69.45157350
1	69.53066368
1	69.62963728
1	70.14586118
1	70.27537646
1	70.92568808
1	70.94536790
1	71.04915126
1	71.09838826
1	71.22003190
1	71.46654052
1	71.72031222
1	71.97291012
1	72.11625202
1	72.38051452
1	72.45417168
1	72.69075854
1	72.90372488
1	72.99185430
1	73.22532326
1	73.25925070
1	73.93764894
1	74.28455296
1	74.53219200
1	74.57184340
1	74.68585774
1	74.70674436
1	74.82308926
1	74.83574302
1	74.96083096
1	75.29001218
1	75.52066310
1	75.64511826
1	75.94817358
1	76.29543790
1	77.05086498
1	77.38439932
1	77.63092224
1	77.68257142
1	77.73371808
1	78.17434866
1	78.44317668
1	79.35804984
1	79.54492664
1	79.68284576
1	80.17486040
1	80.60940456
1	80.76139122
1	80.84275698
1	81.49779418
1	81.82690356
1	82.00624406
1	82.45301094
1	82.80809864
1	82.86214824
1	82.88357832
1	82.91988574
1	83.16135322
1	83.68116234
1	84.07873212
1	84.87839764
1	85.00965526
1	85.22815416
1	85.36362654
1	85.44076398
1	85.60438734
1	85.74547730
1	0.63267752
1	0.81084282
1	1.76361640
1	1.78552698
1	1.92758820
1	2.83806194
1	3.47057972
1	3.67761920
1	4.09580642
1	4.22949404
1	4.24174754
1	5.00232440
1	5.52888778
1	5.62385872
1	5.69601704
1	6.22715372
1	6.60152568
1	7.18482056
1	7.27318978
1	7.75729474
1	7.91802764
1	8.11383448
1	8.18796778
1	8.20681616
1	8.37163726
1	8.38662282
1	8.59023574
1	8.64542366
1	9.00385938
1	9.06573888
1	9.06692792
1	9.40163422
1	9.85935744
1	10.00005830
1	10.41154866
1	10.61296060
1	11.66743582
1	12.17733910
1	12.21530462
1	12.61434766
1	12.74398580
1	12.85077912
1	12.86060042
1	13.21176934
1	13.54074278
1	13.91726066
1	14.01894204
1	14.07224786
1	14.13907482
1	14.39238728
1	14.59983774
1	14.60026016
1	14.60081094
1	14.69763284
1	15.09748976
1	15.21604622
1	15.37726270
1	15.78749148
1	16.00194688
1	16.35076954
1	16.42842562
1	16.77764104
1	16.97137316
1	17.05333288
1	17.05380768
1	17.06988080
1	17.23899304
1	17.47700580
1	17.99453394
1	18.06348970
1	18.14695724
1	18.21184282
1	18.86334110
1	18.96057298
1	19.37411996
1	19.52107076
1	19.82469968
1	20.21492226
1	20.56828878
1	20.73541628
1	21.34033772
1	21.42479066
1	21.54804086
1	21.55019474
1	21.93104400
1	22.60081072
1	22.64700992
1	23.92669946
1	24.13894510
1	24.35492834
1	24.43619026
1	24.54745196
1	24.64198976
1	24.66581504
1	25.06144662
1	25.52395888
1	25.58279458
1	25.64013414
1	26.25949518
1	26.41830618
1	27.38589910
1	27.51166566
1	27.59709642
1	27.64841540
1	28.26474092
1	28.44478440
1	28.52823654
1	28.72310674
1	29.14248860
1	29.72514640
1	29.75452998
1	29.81389404
1	29.88206056
1	30.19200030
1	30.21451694
1	30.38515192
1	30.47178674
1	30.65872980
1	30.86154014
1	30.92027246
1	31.03438036
1	31.22549298
1	31.38078850
1	31.60289022
1	31.90928546
1	32.13122812
1	32.20889316
1	32.46090688
1	32.76074712
1	33.03917314
1	33.88769202
1	34.30099132
1	34.30542936
1	34.63521922
1	34.82224108
1	35.09618404
1	35.24933864
1	35.36137042
1	35.42041552
1	35.52722904
1	35.64633130
1	35.64655102
1	35.86625742
1	36.17201156
1	36.26273762
1	36.33036930
1	36.92846220
1	37.73619536
1	37.74532244
1	37.98003612
1	38.32166080
1	38.34926930
1	38.57312762
1	38.62858854
1	39.07286844
1	39.31136730
1	39.64709904
1	39.70829588
1	39.72817074
1	39.81294734
1	40.10554674
1	40.49779256
1	40.63201744
