1.000000000000000000e+00 8.910853399999999480e-01
1.000000000000000000e+00 1.141376380000000079e+00
1.000000000000000000e+00 1.850523659999999904e+00
1.000000000000000000e+00 1.908907600000000038e+00
1.000000000000000000e+00 1.960388699999999984e+00
1.000000000000000000e+00 2.023633219999999788e+00
1.000000000000000000e+00 2.170545559999999874e+00
1.000000000000000000e+00 2.281030439999999881e+00
1.000000000000000000e+00 2.287589860000000197e+00
1.000000000000000000e+00 2.448229040000000190e+00
1.000000000000000000e+00 2.554071819999999882e+00
1.000000000000000000e+00 2.712066259999999840e+00
1.000000000000000000e+00 2.949916659999999968e+00
1.000000000000000000e+00 3.320667879999999794e+00
1.000000000000000000e+00 3.360312120000000125e+00
1.000000000000000000e+00 3.879324979999999812e+00
1.000000000000000000e+00 4.090854320000000044e+00
1.000000000000000000e+00 4.465844299999999656e+00
1.000000000000000000e+00 4.835582519999999995e+00
1.000000000000000000e+00 5.287373800000000124e+00
2.000000000000000000e+00 5.287380820000000092e+00
1.000000000000000000e+00 5.415705860000000094e+00
2.000000000000000000e+00 5.415722139999999740e+00
1.000000000000000000e+00 5.526358580000000131e+00
1.000000000000000000e+00 5.879579180000000349e+00
1.000000000000000000e+00 5.919287540000000014e+00
1.000000000000000000e+00 6.338508039999999788e+00
1.000000000000000000e+00 6.631013219999999819e+00
2.000000000000000000e+00 6.631014839999999744e+00
1.000000000000000000e+00 6.707424060000000132e+00
1.000000000000000000e+00 7.107632579999999756e+00
1.000000000000000000e+00 7.391942239999999664e+00
1.000000000000000000e+00 7.995276259999999802e+00
1.000000000000000000e+00 8.078572940000000813e+00
1.000000000000000000e+00 8.568597219999999126e+00
1.000000000000000000e+00 8.916270519999999422e+00
1.000000000000000000e+00 9.118148859999999800e+00
1.000000000000000000e+00 9.129820580000000518e+00
1.000000000000000000e+00 9.713602440000000726e+00
1.000000000000000000e+00 1.000885612000000080e+01
1.000000000000000000e+00 1.017852348000000084e+01
2.000000000000000000e+00 1.017852406000000087e+01
1.000000000000000000e+00 1.018991618000000088e+01
1.000000000000000000e+00 1.044326320000000052e+01
1.000000000000000000e+00 1.050914741999999968e+01
1.000000000000000000e+00 1.076500416000000016e+01
1.000000000000000000e+00 1.080035939999999961e+01
1.000000000000000000e+00 1.106630949999999913e+01
1.000000000000000000e+00 1.117154509999999945e+01
1.000000000000000000e+00 1.129758007999999947e+01
1.000000000000000000e+00 1.134521464000000002e+01
1.000000000000000000e+00 1.139456859999999949e+01
1.000000000000000000e+00 1.185584487999999936e+01
1.000000000000000000e+00 1.210156856000000047e+01
1.000000000000000000e+00 1.219247408000000021e+01
1.000000000000000000e+00 1.243379449999999942e+01
1.000000000000000000e+00 1.263539991999999934e+01
1.000000000000000000e+00 1.272349859999999921e+01
1.000000000000000000e+00 1.273078946000000045e+01
1.000000000000000000e+00 1.281768021999999974e+01
1.000000000000000000e+00 1.288064443999999931e+01
2.000000000000000000e+00 1.288065111999999957e+01
1.000000000000000000e+00 1.307479666000000051e+01
1.000000000000000000e+00 1.321155568000000002e+01
1.000000000000000000e+00 1.348268032000000005e+01
2.000000000000000000e+00 1.348268337999999922e+01
1.000000000000000000e+00 1.362855279999999958e+01
1.000000000000000000e+00 1.382558734000000022e+01
1.000000000000000000e+00 1.384089172000000012e+01
1.000000000000000000e+00 1.513483564000000037e+01
1.000000000000000000e+00 1.526743628000000008e+01
1.000000000000000000e+00 1.533973787999999949e+01
1.000000000000000000e+00 1.574558447999999977e+01
1.000000000000000000e+00 1.578988741999999945e+01
1.000000000000000000e+00 1.677640626000000168e+01
